store,labels,addr,lng,lat,lnum,label2,label3
TEENIE WEENIE(远大购物中心店),购物服务;服装鞋帽皮具店;品牌服装店,群力大道1176号远大购物中心6层,126.558481,45.739276000000004,1,服装鞋帽皮具店,品牌服装店
POLO MEISDO(凯德广场),购物服务;服装鞋帽皮具店;品牌服装店,埃德蒙顿路38号凯德广场F3层,126.593668,45.734507,1,服装鞋帽皮具店,品牌服装店
富力广场(建设中),购物服务;商场;普通商场,友谊西路邻顾乡公园处(近融府康年酒店),126.587671,45.757354,1,商场,普通商场
巴拉斯商场,购物服务;商场;普通商场,西七道街55号,126.619417,45.773645,1,商场,普通商场
浚仕(金安国际购物广场),购物服务;服装鞋帽皮具店;品牌服装店,中央大街69号金安国际购物广场f4层416,126.620198,45.771896999999996,1,服装鞋帽皮具店,品牌服装店
仁义内衣,购物服务;服装鞋帽皮具店;品牌服装店,透笼街7号,126.63198899999999,45.770853,1,服装鞋帽皮具店,品牌服装店
卓展,购物服务;商场;普通商场,上海街99号附近,126.605126,45.759372,1,商场,普通商场
361度(万象申格店),购物服务;体育用品店;体育用品店,中央大街135号申格体育内,126.618948,45.774214,1,体育用品店,体育用品店
山野异族户外运动休闲,购物服务;体育用品店;户外用品,新阳路211号,126.613528,45.757118,1,体育用品店,户外用品
玉王府高端老北京布鞋,购物服务;服装鞋帽皮具店;品牌鞋店,通江街77号,126.6152,45.772228999999996,1,服装鞋帽皮具店,品牌鞋店
金利来(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;服装鞋帽皮具店;品牌鞋店,中央大街222号百盛购物中心F4层,126.617185,45.778802,1,服装鞋帽皮具店,品牌服装店
DAZZLE(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F2层,126.61719099999999,45.778775,1,服装鞋帽皮具店,品牌服装店
爱美丽(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F2层,126.616381,45.778729,1,服装鞋帽皮具店,品牌服装店
SATChi(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F4层,126.616571,45.778927,1,服装鞋帽皮具店,品牌服装店
GXG(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F5层,126.61613,45.778940000000006,1,服装鞋帽皮具店,品牌服装店
李宁(道里折扣店),购物服务;体育用品店;李宁专卖店,中央大街122-126号申格体育四层,126.618628,45.773925,1,体育用品店,李宁专卖店
BOY London(金安国际购物广场),购物服务;服装鞋帽皮具店;品牌服装店,中央大街69号金安国际购物广场f3层305、f306,126.619897,45.772133000000004,1,服装鞋帽皮具店,品牌服装店
大台北鞋城(顾乡分店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,乡政街150-1号,126.58783000000001,45.73644,1,服装鞋帽皮具店,服装鞋帽皮具店
恒隆名店(大安街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,大安街52号,126.61755900000001,45.770933,1,服装鞋帽皮具店,服装鞋帽皮具店
都市丽人(中央大街7020店),购物服务;服装鞋帽皮具店;品牌服装店,中央大街50号首层A号,126.619809,45.769974,1,服装鞋帽皮具店,品牌服装店
优洛可(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F2层,126.61694299999999,45.779047,1,服装鞋帽皮具店,品牌服装店
鸭宝宝(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F6层,126.616147,45.778807,1,服装鞋帽皮具店,品牌服装店
Mc&me(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F3层,126.61641499999999,45.77888,1,服装鞋帽皮具店,品牌服装店
G&Y(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F4层,126.61613700000001,45.778948,1,服装鞋帽皮具店,品牌服装店
贴心针织,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,透笼街与买卖街交叉口旁,126.63132,45.76992,1,服装鞋帽皮具店,服装鞋帽皮具店
HONGKEE(百盛购物中心),购物服务;服装鞋帽皮具店;品牌鞋店,中央大街222号百盛购物中心B1层,126.61636299999999,45.778618,1,服装鞋帽皮具店,品牌鞋店
太平鸟(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F2层,126.61702,45.77892,1,服装鞋帽皮具店,品牌服装店
ab内衣(建国街店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,建国街121号,126.603505,45.751732000000004,1,服装鞋帽皮具店,服装鞋帽皮具店
北京布鞋,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,群力第五大道家得乐超市2楼,126.56778899999999,45.735309,1,服装鞋帽皮具店,服装鞋帽皮具店
哥弟(金安国际店),购物服务;服装鞋帽皮具店;品牌服装店,中央大街100号中央商城3层,126.619091,45.772007,1,服装鞋帽皮具店,品牌服装店
璟瀚珠宝服饰私人订制,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,爱建街道爱建路9号写字楼,126.603381,45.76486,1,服装鞋帽皮具店,服装鞋帽皮具店
娜尔思(群力远大店),购物服务;服装鞋帽皮具店;品牌服装店,群力大道群力远大购物广场3层,126.55667,45.738375,1,服装鞋帽皮具店,品牌服装店
Youngor(华燕奥特莱斯购物中心),购物服务;服装鞋帽皮具店;品牌服装店,地段街95号华燕奥特莱斯购物中心f3层,126.629402,45.770835,1,服装鞋帽皮具店,品牌服装店
Season Wind(金安国际购物广场),购物服务;服装鞋帽皮具店;品牌服装店,中央大街69号金安国际购物广场f3层302,126.61994399999999,45.771974,1,服装鞋帽皮具店,品牌服装店
安踏(麦凯乐店),购物服务;体育用品店;体育用品店,尚志大街73号麦凯乐4层,126.619423,45.772532,1,体育用品店,体育用品店
麟福祥老北京布鞋(安国店),购物服务;服装鞋帽皮具店;品牌鞋店,安国街261号,126.608347,45.756507,1,服装鞋帽皮具店,品牌鞋店
九牧王(哈尔滨新一百店),购物服务;服装鞋帽皮具店;品牌服装店,兆麟街111号曼哈顿商厦2层,126.62433100000001,45.770202000000005,1,服装鞋帽皮具店,品牌服装店
CC&DD,购物服务;服装鞋帽皮具店;品牌服装店,顾乡大街85号(5路终点对面)世纪联华(顾乡店)1层,126.586675,45.73702,1,服装鞋帽皮具店,品牌服装店
李宁(万达店),购物服务;体育用品店;李宁专卖店,友谊路167号万达购物中心B1层,126.616552,45.779653,1,体育用品店,李宁专卖店
北京布鞋,购物服务;服装鞋帽皮具店;品牌鞋店,哈药路374号,126.59525,45.758263,1,服装鞋帽皮具店,品牌鞋店
港龙-集品汇,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,新阳路街道田地街120号,126.626046,45.767348999999996,1,服装鞋帽皮具店,服装鞋帽皮具店
LACOSTE(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F5层,126.616596,45.778936,1,服装鞋帽皮具店,品牌服装店
BURANDO ENO(金安国际购物广场),购物服务;服装鞋帽皮具店;品牌服装店,中央大街69号金安国际购物广场f2层225,126.620201,45.771555,1,服装鞋帽皮具店,品牌服装店
亚新体育,购物服务;体育用品店;体育用品店,尚志街道西十四道街62,126.62093999999999,45.768674,1,体育用品店,体育用品店
millie's(百盛购物中心),购物服务;服装鞋帽皮具店;品牌鞋店,中央大街222号百盛购物中心B1层,126.61688999999998,45.778768,1,服装鞋帽皮具店,品牌鞋店
福泰欣北京布鞋,购物服务;服装鞋帽皮具店;品牌鞋店,河松街175-1号,126.581204,45.748881,1,服装鞋帽皮具店,品牌鞋店
ESPERER(百盛购物中心),购物服务;服装鞋帽皮具店;品牌服装店,中央大街222号百盛购物中心F3层,126.61620500000001,45.778559,1,服装鞋帽皮具店,品牌服装店
米澜站,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,大安街64号,126.61719,45.770771999999994,1,服装鞋帽皮具店,服装鞋帽皮具店
JACK & JONES(金安国际购物广场),购物服务;服装鞋帽皮具店;品牌服装店,中央大街69号金安国际购物广场F4层407,126.620446,45.772199,1,服装鞋帽皮具店,品牌服装店
安踏(百盛购物中心),购物服务;体育用品店;体育用品店,中央大街222号百盛购物中心F4层,126.616822,45.778973,1,体育用品店,体育用品店
远大购物中心B3栋,购物服务;商场;普通商场,群力第四大道1549附近,126.55534499999999,45.737277,1,商场,普通商场
ZARA(王府井购物中心店),购物服务;服装鞋帽皮具店;品牌服装店,王府井购物中心1层,126.56485,45.73447,1,服装鞋帽皮具店,品牌服装店
爱慕(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店,尚志大街73号麦凯乐4F层,126.623985,45.771949,1,服装鞋帽皮具店,品牌服装店
ONEWAY(麦凯乐),购物服务;体育用品店;户外用品,尚志大街73号麦凯乐4F层,126.62409699999999,45.772439,1,体育用品店,户外用品
ecco(麦凯乐),购物服务;服装鞋帽皮具店;品牌鞋店,尚志大街73号麦凯乐4F层,126.623722,45.771879999999996,1,服装鞋帽皮具店,品牌鞋店
VERSACE(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;个人用品/化妆品店;其它个人用品店,尚志大街73号麦凯乐1F层,126.62420300000001,45.771968,1,服装鞋帽皮具店,品牌服装店
STACCATO(麦凯乐),购物服务;服装鞋帽皮具店;品牌鞋店,尚志大街73号麦凯乐3F层,126.623727,45.771893,1,服装鞋帽皮具店,品牌鞋店
马克华菲(哈尔滨新一百店),购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号新一百二楼,126.62476299999999,45.770039000000004,1,服装鞋帽皮具店,品牌服装店
J·EYRE,购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号哈尔滨新一百F3,126.624672,45.770229,1,服装鞋帽皮具店,品牌服装店
报喜鸟(新一百店),购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号新一百4层,126.62476299999999,45.770039000000004,1,服装鞋帽皮具店,品牌服装店
EITIE(哈尔滨新一百店),购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号新一百购物广场3楼,126.624672,45.770229,1,服装鞋帽皮具店,品牌服装店
MICHAEL KORS(麦凯乐),购物服务;服装鞋帽皮具店;品牌皮具店|购物服务;服装鞋帽皮具店;品牌箱包店,尚志大街73号麦凯乐哈尔滨总店1层,126.624153,45.77221,1,服装鞋帽皮具店,品牌皮具店
broadcast:播,购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号哈尔滨新一百二楼,126.624672,45.770229,1,服装鞋帽皮具店,品牌服装店
雅戈尔(大商新一百购物广场店),购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号新一百四楼雅戈尔,126.62577399999999,45.769749,1,服装鞋帽皮具店,品牌服装店
dkny(卓展购物中心店),购物服务;服装鞋帽皮具店;品牌服装店,安隆街106号哈尔滨卓展购物中心2楼,126.60648,45.756498,1,服装鞋帽皮具店,品牌服装店
BOSS(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店,尚志大街73号麦凯乐1F层,126.62315500000001,45.772215,1,服装鞋帽皮具店,品牌服装店
MASFER.SU(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店,尚志大街73号麦凯乐3层,126.62364299999999,45.771619,1,服装鞋帽皮具店,品牌服装店
李宁(新一百店),购物服务;体育用品店;李宁专卖店,石头道街118号哈尔滨新一百五层,126.62476299999999,45.770039000000004,1,体育用品店,李宁专卖店
ERDOS(大商新一百店男),购物服务;服装鞋帽皮具店;品牌服装店,石头道街118号大商新一百购物广场4层,126.624523,45.770419,1,服装鞋帽皮具店,品牌服装店
BLUE ERDOS(哈尔滨麦凯乐店),购物服务;服装鞋帽皮具店;品牌服装店,尚志大街73号麦凯乐4F层,126.624403,45.771716999999995,1,服装鞋帽皮具店,品牌服装店
海澜之家(新一百店),购物服务;服装鞋帽皮具店;品牌服装店,尚志大街57号新一百天桥下,126.62384899999999,45.769738000000004,1,服装鞋帽皮具店,品牌服装店
千百度(哈尔滨新一百店),购物服务;服装鞋帽皮具店;服装鞋帽皮具店,石头道街118号哈尔滨新一百F2,126.624672,45.770229,1,服装鞋帽皮具店,服装鞋帽皮具店
Dior(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;个人用品/化妆品店;其它个人用品店,尚志大街73号麦凯乐1F层,126.623995,45.77213,1,服装鞋帽皮具店,品牌服装店
HERMES(麦凯乐),购物服务;服装鞋帽皮具店;品牌服装店|购物服务;个人用品/化妆品店;其它个人用品店,尚志大街73号麦凯乐1F层,126.62406100000001,45.771947,1,服装鞋帽皮具店,品牌服装店
邂逅全球购,购物服务;商场;免税品店,中央大街232号,126.616017,45.778383000000005,1,商场,免税品店
圣枫百货,购物服务;商场;商场,石头道街72号,126.62988,45.771814,1,商场,商场
万吉百货,购物服务;商场;商场,买卖街石头道街72号透笼街0B1-14,126.629997,45.771737,1,商场,商场
圣璐妮,购物服务;商场;商场,大安街9号,126.61879499999999,45.771886,1,商场,商场
顺欣百货,购物服务;商场;商场,石头道街72号,126.628879,45.771774,1,商场,商场
东兰皮草广场,购物服务;商场;商场,尚志大街78号附近,126.623948,45.767378,1,商场,商场
慧美百货(建国店),购物服务;商场;商场,建国街副60-3号,126.605407,45.753015000000005,1,商场,商场
彤安百货,购物服务;商场;商场,透笼街曼哈顿商厦004号,126.627917,45.769564,1,商场,商场
阿勒锦百货,购物服务;商场;商场,兆麟街57号,126.626894,45.769326,1,商场,商场
联升地下商场,购物服务;商场;商场,石头道街上(很多出口),126.63079599999999,45.771227,1,商场,商场
新天地超市(通江店),购物服务;商场;商场,通江街166号,126.613192,45.775249,1,商场,商场
铭轩百货,购物服务;商场;商场,地段街华燕奥特莱斯购物中心负一层HB1326,126.62910500000001,45.770534999999995,1,商场,商场
嘿客,购物服务;商场;商场,哈药路300号,126.59771,45.75473,1,商场,商场
哈尔滨华联,购物服务;商场;普通商场|购物服务;超级市场;超市,兆麟街与石头道街交叉口东南50米,126.625914,45.771069,1,商场,普通商场
旗芳百货,购物服务;商场;商场,透笼国际商品城负一层0C1一15,126.629456,45.771507,1,商场,商场
银泰城·悦街,购物服务;商场;普通商场,丽江路附近,126.539796,45.740806,1,商场,普通商场
振波百货,购物服务;商场;商场,兆麟街67号曼哈顿公寓曼哈顿商厦一层一期19-20号,126.627403,45.769164,1,商场,商场
